
轮播频道,#genre#
高三地理2,https://charge.zuoyebang.cc/record_6ce12c9ff05adf52108139d3036caa36.mp4
高三历史1,https://charge.zuoyebang.cc/record_d40ef4840d8a712e42d658dc3ec98e9c.mp4
高三历史2,https://charge.zuoyebang.cc/record_34ec6b90c6b284162f3293b79e08d675.mp4
高三历史3,https://charge.zuoyebang.cc/record_d9837dac651917b589dbe5014f6c0e8f.mp4
高三政治1,https://charge.zuoyebang.cc/record_f7c40171c141526384b67de9865243b5.mp4
高三政治2,https://charge.zuoyebang.cc/record_30d27e82efa968c5be825bab0efc909e.mp4
中国教育1台,http://cctvalih5ca.v.myalicdn.com/cstv/cetv1_2/index.m3u8
中国教育2台,http://cctvalih5ca.v.myalicdn.com/cstv/cetv2_2/index.m3u8
中国教育3台,http://cctvalih5ca.v.myalicdn.com/cstv/cetv3_2/index.m3u8
中国教育4台,http://cctvalih5ca.v.myalicdn.com/cstv/cetv4_2/index.m3u8

港澳台急速,#genre#
HKS卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
中视新聞HD,mitv://147.135.39.171:9906/5cc68d1700024b76fadeb42526e50971.ts
中天新闻,mitv://147.135.39.171:9906/5d9a3461000c5e329cd7e0cc2586313a.ts#http://104.250.154.42:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8#http://192.200.120.82:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8#http://iptv.52qdg.com/iptv.php?id=tw&pamid=004#http://pull.scphsd.com/live/9b5cf48c42278cf7fd702bf038156bcb.flv#mitv://198.255.74.57:12396/5e5020760002596e3d32d426fb68dbf7.ts#http://hzyhjg.cc/cs/gat/ztxw.php#http://hdl0901.plures.net/onlive/fdeb95ea24d6363e1bcd18285c9efe9e.flv#http://pull.scphsd.com/live/02bf038156bcb9b5cf48c42278cf7fd7.flv#vjms://58.215.133.161:8500:3502/live/cid=407
凤凰中文,http://117.169.120.143:8080/live/fhchinese/1.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225948/1.m3u8 #http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226143/1.m3u8 #http://111.13.111.167/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225942/1.m3u8 #http://iptv.papiquan.com/ddll/fhzw.php
凤凰卫视资讯,http://117.169.120.138:8080/live/fhzixun/.m3u8
澳门有线1台,http://202.175.127.77/live/show/ch1/index.m3u8
澳门有线2台,http://202.175.127.77/live/show/ch2/index.m3u8#http://202.175.127.77/hls/show/ch1/ts/2020/03/04/02/1583258729.ts
澳门有线3台,http://202.175.127.77/live/show/ch3/index.m3u8
中华卫视,http://pull.leshantangjt.com/live/playlist.m3u8
澳门综艺,http://61.244.22.5/ch6/_definst_/hd_ch6.live/opuylist.m3u8
澳门莲花台,http://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c.m3u8
澳门卫视,http://stream.mastvnet.com/MSTV/playlist.m3u8#http://stream.mastvnet.com/MSTV/SD/live.m3u8#http://hk.tv0668.com/dl/hk520.php?id=23#http://stream.mastvnet.com/MSTV/playlist.m3u8 #http://stream.mastvnet.com/MSTV_SD/1583256741/1583258038223.ts
澳门澳亚卫视台,http://stream.mastvnet.com/MASTV/sd/live.m3u8
TVB亚视连续剧,http://47.240.60.73/163cc.php?id=244746189
亚视ATV,https://15813114727637862976168173814320.live.prod.hkatv.com/a1_cbr_lo.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xianggangweishi_2_hd.m3u8
香港卫视文旅台,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
香港亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
华纳电影台,http://192.154.103.75:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
黑莓电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225927/1.m3u8
超级电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
动作电影,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226288/1.m3u8
香港电影,http://tx.hls.huya.com/huyalive/29106097-2689446042-11551082794746642432-2789253870-10057-A-0-1.m3u8
凤凰中文 HD,http://qlive.fengshows.cn/PCC.flv#http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225900/1.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8,ppepg-141
凤凰资讯 HD,http://qlive.fengshows.cn/PIN.flv#http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225901/1.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8#http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8
凤凰香港 HD,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8#http://qlive.fengshows.cn/live720p/PHK.flv#http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8
TVB翡翠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv&_res_tag_=video#https://116.77.72.195/streams/d/fct/playlist.m3u8
明珠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#p8p://0198.02686.cc:16871/5d1a69de0005348e11be81a666c79a56.ts#http://pull.scphsd.com/live/bdff00a76f62181f3abc61c294d71a05.flv
阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8#http://stream.chinasuntv.com/680k/mid_video_index.m3u8#http://121.31.30.90:8085/ysten-business/live/yangguangstv/1.m3u8
原住民族,https://bcovlive-a.akamaihd.net/82be3b97f67745058447484cc8a2d015/ap-southeast-1/5817780548001/profile_0/chunklist.m3u8

港澳台,#genre#
TVB翡翠,http://hk.tv0668.com/dl/hk520.php?id=1#http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
TVB明珠,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=12#http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=12&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1#http://hk.tv0668.com/dl/hk520.php?id=13#http://hk.tv0668.com/dl/hk520.php?id=12
TVB星河,http://tvbilive14-i.akamaihd.net/hls/live/496347/CXHMovie/CXHMovie-01.m3u8#p8p://0198.02686.cc:16871/5d1a69940005adb211bd60b57a4af31b.ts#http://pull.scphsd.com/live/b70865538323f160b0195a08f340467e.flv
耀才財經,http://hk.tv0668.com/dl/hk520.php?id=19#http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
凤凰香港,http://qlive.fengshows.cn/live720p/PHK.flv?txSecret=daefe6664bbeadcfb4ee2338a48d041c&txTime=16f1ea41738#p8p://0198.02686.cc:16871/5d1a69d6000505cd11be625a06b24e50.ts#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226120/1.m3u8 #http://104.250.154.42:8080/ZZ_fenghuangxianggang/ZZ_fenghuangxianggang.m3u8 
星空卫视,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=233&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8#rtmp://58.200.131.2:1935/livetv/startv#https://116.77.72.195/streams/d/xkws/playlist.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?#P2p://sdgdklwos.finetv.tv:9906/5acb8af3000978192c217c90517245b7
翡翠明珠,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=12?FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=0&Pcontent_id=8114.m3u8&Fsv_CMSID=&Fsv_otype=1
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
赛马频道,http://tvbilive11-i.akamaihd.net/hls/live/494672/CH88/CH88-01.m3u8
東森新聞,http://192.154.103.75:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8#http://104.250.154.42:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8#http://192.200.120.82:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8#P2p://51.79.41.138:18912/5c7248a0000383701d5337cb153b4b51#p8p://0198.02686.cc:16871/5d1a69c2000a678211be159b7e5802a8.ts
東森新闻,http://iptv.52qdg.com/iptv.php?id=tw&pamid=003
東森電影,http://104.250.154.42:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8#P2p://51.79.41.138:18912/5c7249d3000cb8ea1d57e9650d7148b7
東森洋片,http://192.154.103.75:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8#http://104.250.154.42:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
中天综合,http://104.250.154.42:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8#http://192.200.120.82:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8#http://iptv.52qdg.com/iptv.php?id=tw&pamid=005#mitv://198.255.74.57:12396/5e502076000183ec3d32d3ef91816888.ts
中天綜合,http://192.154.103.75:8080//ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天娱乐,http://iptv.52qdg.com/iptv.php?id=tw&pamid=006#http://192.154.103.75:8080//ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8#http://104.250.154.42:8080/ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8#mitv://198.255.74.57:12396/5e502075000f15303d32d380125e5682.ts
中視综合,http://192.154.103.75:8080//ZZ_zhongshi/ZZ_zhongshi.m3u8
中视综合,http://104.250.154.42:8080/ZZ_zhongshi/ZZ_zhongshi.m3u8#http://192.200.120.82:8080/ZZ_zhongshi/ZZ_zhongshi.m3u8
华视综合,http://192.200.120.82:8080/ZZ_huashi/ZZ_huashi.m3u8#http://104.250.154.42:8080/ZZ_huashi/ZZ_huashi.m3u8#http://192.154.103.75:8080//ZZ_huashi/ZZ_huashi.m3u8
年代新聞,http://192.154.103.75:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8#p8p://0198.02686.cc:16871/5d1a69bb000e0fd711bdfb32923ec02b.ts#vjms://58.215.133.161:8500/live/cid=455#vjms://58.215.133.161:8500:3502/live/cid=455
年代新闻,http://104.250.154.42:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8#http://pull.scphsd.com/live/d7a674428b86b562a71a8a15ba71d76e.flv
八大綜合,http://192.154.103.75:8080//ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
八大综合,http://104.250.154.42:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8#http://192.200.120.82:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8#mitv://198.255.74.57:12396/5e502075000b7cc13d32d295986c348e.ts
世纪综合,http://61.58.60.230:9319/live/49.m3u8
信吉電視,http://220.130.241.203:1935/sjtv/livestream/chunklist_w1048671923.m3u8
信吉电视,http://220.130.241.203:1935/sjtv/livestream_360p/playlist.m3u8
人間衛視,http://54.64.23.79:1935/live/vod/playlist.m3u8#P2p://51.79.41.137:18912/5c7350ff0000f8e6215bea3724fd0f2f
唯心電視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
卫视卡视,http://iliketot.dyndns.tv/c8233976dbba4a06a101780907447375.m3u8?&wmsAuthSign=c2VydmVyX3RpbWU9MTAvMjIvMjAxNyAxOjM2OjExIEFNJmhhc2hfdmFsdWU9T1lvZDZ5TjFaWk53M3J4OWZOTWtFUT09JnZhbGlkbWludXRlcz0yJmlkPW1jZ2x5bWFyfDc2MXxpcHR2aGVyb3wxNTA4NjM2MTcxfDIyMy4yMDUuMTIyLjE2Nw
国家地理,http://104.250.154.42:8080/ZZ_hbo/ZZ_hbo.m3u8
百事通台,http://112.17.40.145/PLTV/88888888/224/3221226596/index.m3u8
MTV音乐,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#http://unilivemtveu-lh.akamaihd.net/i/mtvno_1@346424/index_3500_av-b.m3u8
HBO2台,http://161.0.157.5/PLTV/88888888/224/3221227026/03.m3u8？fluxustv.m3u8
动物星球,http://192.200.120.82:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8#http://104.250.154.42:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8#p8p://0198.02686.cc:16871/5d1a69da000a2acf11be734ba3f44eda.ts
动物世界,http://hls-ott-zhibo.wasu.tv/live/394/index.m3u8
歐美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
亞洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
华纳电影,http://192.200.120.82:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
华纳电视,http://104.250.154.42:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
好莱坞电影,http://192.200.120.82:8080/ZZ_haolaiwu/ZZ_haolaiwu.m3u8#mitv://198.255.74.57:12396/5e5020690009caca3d32a3469e5e4340.ts#http://104.250.154.42:8080/ZZ_haolaiwu/ZZ_haolaiwu.m3u8#http://ter.live2.ksmobile.net/yolo/6fcd5b16f6e34f8eb5630a17f946955c.flv
福克斯电影,http://192.200.120.82:8080/ZZ_foxaction/ZZ_foxaction.m3u8#vjms://58.215.133.185:8500:3502/live/cid=94
福克斯动作,http://104.250.154.42:8080/ZZ_foxaction/ZZ_foxaction.m3u8#http://192.154.103.75:8080/ZZ_foxaction/ZZ_foxaction.m3u8
衛星劇場,http://192.240.127.34:1935/live/cs18.stream/media_1254.m3u8
经典频道,http://stream.guihet.com/migu/index.php?id=625542369
大众影视,http://39.134.52.206/wh7f454c46tw2522585283_-1736190513/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8?icpid=88888890&RTS=1575014274&from=1&ocs=2_39.134.52.206_80&hms_devid=835&vqe=3
居家幸福,http://61.58.60.230:9319/live/125.m3u8
国会频道,http://61.58.60.230:9319/live/123.m3u8
靖天歡樂,http://61.58.60.230:9319/live/201.m3u8
靖天资讯,http://61.58.60.230:9319/live/202.m3u8
靖天娱乐,http://61.58.60.230:9319/live/204.m3u8
靖洋戏剧,http://61.58.60.230:9319/live/203.m3u8#http://ter.live2.ksmobile.net/yolo/9f7afaad0b2540e4a4a3863c7ea755bb.flv
靖天国际,http://61.58.60.230:9319/live/205.m3u8#mitv://198.255.74.57:12396/5e502072000d697f3d32c75b4c13058c.ts
靖洋卡通,http://61.58.60.230:9319/live/206.m3u8
靖天卡通,http://61.58.60.230:9319/live/207.m3u8#mitv://198.255.74.57:12396/5e5020730000c35f3d32c806c36a3c22.ts
靖天映画,http://61.58.60.230:9319/live/244.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
宝贝第一,http://ms003.happytv.com.tw/live/F9YMztT5DcwWEr1f/index.m3u8
半岛新聞,http://english.streaming.aljazeera.net/aljazeera/english2/index1296.m3u8
半島电视,http://english.streaming.aljazeera.net/aljazeera/english2/index1296.m3u8?540p/dsjtv.m3u8
澳亚卫视,http://hk.tv0668.com/dl/hk520.php?id=24#http://116.199.5.51:8114/00000000/hls/index.m3u8?Fsv_chan_hls_se_idx=192&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=192&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1 #http://stream.mastvnet.com/MASTV/sd/live.m3u8?time=1578819694351
翡翠台,p8p://0198.02686.cc:16871/5d1a69fb000eb19011bef55c89140144.ts#http://pull.scphsd.com/live/6245ff2d28e7f404646afc32511ae352.flv
无线新闻台,p8p://0198.02686.cc:16871/5d1a69dc000d64b611be7bef5757286e.ts
J2,p8p://0198.02686.cc:16871/5d1a6990000c457811bd52c53e48f6b9.ts#http://pull.scphsd.com/live/254a8946823b25378056a7d90acc311e.flv
RTHK31,p8p://0198.02686.cc:16871/5d495caf000f16ce956b79188dfc18de.ts
鳳凰资讯,p8p://0198.02686.cc:16871/5d1a69d90003dbfb11be6dc698fb9973.ts
鳳凰中文,p8p://0198.02686.cc:16871/5d1a69d80007b1db11be6ad9e2339543.ts
凤凰电影,https://116.77.72.195/streams/d/fhdy/playlist.m3u8
天映经典台,p2p://51.79.41.138:18912/5b3c4f9b00031383627eef60721e1738
香港怀旧电影,http://193.202.44.14/aqi168.php?id=4013103
粤语原声,http://baiducdnct.inter.iqiyi.com/tslive/c16_lb_yueyuyuansheng_1080p_t10/c16_lb_yueyuyuansheng_1080p_t10.m3u8
经典港片,http://baiducdnct.inter.ptqy.gitv.tv/tslive/c15_lb_jingdianguangpian_1080p_t10/c15_lb_jingdianguangpian_1080p_t10.m3u8
粤语专场,http://aldirect.rtmp.huya.com/huyalive/1448686695-1448686695-6222061977175326720-2847687574-10057-A-0-1.m3u8
Thrill恐怖,tvbus://3QmkyZt3roVi8mbk46SsNkDnDrrh3qwxJdYJtE8ge3W9CK5zja
TvB影视台,https://dlhls-cdn-mp.zhanqi.tv/zqlive/291236_97IGR.m3u8
邵氏电影,http://tx2play1.douyucdn.cn/live/4246519rbNFUb1Pf_550p.xs?uuid=#http://tx2play1.douyucdn.cn/live/4246519rZ6Vvqy7q_4000.m3u8
邵氏鬼片,http://pull.kktv8.com/livekktv/143960119.flv
澳门莲花,http://live-rtmp.macaulotustv.com/lotustv/5562e9e4d409d24c9600075c.m3u8#rtmp://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c#http://3026552884.cloudvdn.com/a.m3u8?domain=live-rtmp.macaulotustv.com&player=bmkAAMgf5XZo88kV&secondToken=secondToken%3AOmGgDS5n8GfGgv-zv8OSc8LVCqk&streamid=lotustv%3Alotustv%2F5562e9e4d409d24c9600075c&v3=1#http://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c.m3u8 #http://3739115307.cloudvdn.com/1583255373.ts#P2p://sdgdklwos.finetv.tv:9906/5acb8740000253a62c1307843e7c4bc3
非凡新闻,http://pull.scphsd.com/live/a89739d997afda15598b849ad332b5c1.flv#mitv://198.255.74.57:12396/5e50207b0008acd73d32e94c5132e8ab.ts#vjms://58.215.133.161:8500:3502/live/cid=443#vjms://58.215.133.185:8500:3502/live/cid=443
星卫电影台,http://pull.scphsd.com/live/39c2724f18c01807eed99dbd0da48d40.flv#mitv://198.255.74.57:12396/5e50206900073ece3d32a29fd28d76b0.ts
卫视电影台,http://pull.scphsd.com/live/d07191c97afedb5fe4e525290b4b8a16.flv#mitv://198.255.74.57:12396/5e50206a00007bf93d32a4ccfa9c7d74.ts#p8p://0198.02686.cc:16871/5d1a69d0000743f711be4b7d2b320c30.ts
美亚电影台,http://pull.scphsd.com/live/1a01ecada1e5a3c040aa568cd0b8bdf5.flv#P2p://190.2.146.92:18912/5c724a0e000442831d58cdaa6a2c5c52.ts#mitv://198.255.74.57:12396/5e502069000817c63d32a2d65bbe5810.ts
中视新闻,mitv://198.255.74.57:12396/5e50207d000e62303d32f293431c706e.ts#http://hdl0901.plures.net/onlive/d3f71289c6fce35d16b8e77962938eb6.flv
民视新闻,mitv://198.255.74.57:12396/5e50207d000bba053d32f1e4f449fe96.ts
台视新闻,mitv://198.255.74.57:12396/5e50207d0009379b3d32f140b76c2b2d.ts#http://hdl0901.plures.net/onlive/8d65baf7f3ad2851edc98597b7241c0c.flv
中视经典,mitv://198.255.74.57:12396/5e50207e0000d1d03d32f302794f5a5c.ts
中视,mitv://198.255.74.57:12396/5e50207d000f40db3d32f2ccd7024e22.ts#P2p://51.79.41.138:18912/5c72484b000b1d091d51edb7087b7686#http://hdl0901.plures.net/onlive/46d5ec76669c28cf55026a00b4996244.flv
公视,mitv://198.255.74.57:12396/5e50207d000d889c3d32f25b1c7040cb.ts#P2p://sdgdklwos.finetv.tv:9906/59fd0656000e66cd022d3ee840ad175d#http://182.106.169.27:80/hdl0901.plures.net/onlive/74108740dccef100ee7e3aea7474cb21.flv?wshc_tag=0&wsts_tag=5e6e4e92&wsid_tag=b62df488&wsiphost=ipdbm#http://pull.scphsd.com/live/d0b0f50af3536269ded0b7db73bb3a68.flv#vjms://58.215.133.185:8500:3502/live/cid=236
台视,mitv://198.255.74.57:12396/5e50207d000a0bee3d32f17634f6c26e.ts#P2p://sdgdklwos.finetv.tv:9906/59fd099c00008ebf023a04ce64d57ff4#http://hdl0901.plures.net/onlive/39f351960f8adf074579e219a809231f.flv
华视,mitv://198.255.74.57:12396/5e50207d0008f9973d32f13096666694.ts#http://hdl0901.plures.net/onlive/af7428c1a205795917edaf7c5fef0712.flv
民视台湾,mitv://198.255.74.57:12396/5e50207d000c92663d32f21cb5a333c5.ts
纬来育乐,mitv://198.255.74.57:12396/5e50207b0007cfaa3d32e914f2b6b70d.ts
纬来综合,mitv://198.255.74.57:12396/5e50207b0006eef43d32e8da975bbe08.ts
纬来电影,mitv://198.255.74.57:12396/5e50207b0005f6e33d32e89b52a93087.ts#http://ter.live2.ksmobile.net/yolo/6d7863663e234f7f808ed2ce58570a56.flv
纬来体育,mitv://198.255.74.57:12396/5e50207b000513753d32e86125cd09c9.ts#http://ter.live2.ksmobile.net/yolo/4e61bca91c61437ca5ae3b7d57b64e10.flv#vjms://58.215.133.185:8500:3502/live/cid=202
纬来戏剧,mitv://198.255.74.57:12396/5e50207b00042ba83d32e825c20650d8.ts
纬来日本,mitv://198.255.74.57:12396/5e50207b00034e853d32e7ed96d69415.ts
东森电影,mitv://198.255.74.57:12396/5e50207b0000a2003d32e73d8be634ad.ts#http://192.154.103.75:8080//ZZ_dongsendianying/ZZ_dongsendianying.m3u8 
东森洋片,mitv://198.255.74.57:12396/5e50207a000ef5883d32e7001d1666d4.ts#http://192.154.103.75:8080//ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8 
东森综合,mitv://198.255.74.57:12396/5e50207a000e976d3d32e6e83da948e0.ts
东森戏剧,mitv://198.255.74.57:12396/5e50207900001ff63d32df4c0dfcd4f4.ts
东森幼幼,mitv://198.255.74.57:12396/5e502078000e83813d32df13dca72df1.ts#p8p://0198.02686.cc:16871/5d416a580007131b7660d3322e8b0a5f.ts#p2p://51.79.41.138:18912/5c724866000564111d5255b84de26a1c.ts
壹綜合,mitv://198.255.74.57:12396/5e502078000d90eb3d32ded5ba7af9fe.ts
龙华动画,mitv://198.255.74.57:12396/5e502078000bc7653d32de60d70bb96e.ts
龙华洋片,mitv://198.255.74.57:12396/5e502078000adff03d32de257a612512.ts
龙华影剧,mitv://198.255.74.57:12396/5e5020780009e96a3d32dde65472d436.ts
